Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Bombinhas,2 (0 -- 6),Likely decreasing,1 (0.8 -- 1.1),-0.01 (-0.05 -- 0.02),-55.6 (43.6 -- -12.9)
Bonfim,1 (0 -- 3),Decreasing,0.8 (0.7 -- 0.9),-0.04 (-0.09 -- 0),-17.2 (-153.7 -- -8)
Bonito,1 (0 -- 3),Decreasing,0.8 (0.6 -- 0.9),-0.07 (-0.11 -- -0.02),-9.9 (-28.1 -- -6)
Boquim,3 (1 -- 6),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-59.4 (252.3 -- -23.1)
Borda da Mata,3 (1 -- 7),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),-5190.1 (20.8 -- -23.7)
Botucatu,19 (2 -- 39),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),1066.7 (22.9 -- -22)
Bragança,2 (0 -- 6),Likely decreasing,0.9 (0.8 -- 1.1),-0.02 (-0.08 -- 0.03),-45.3 (26.9 -- -8.8)
Bragança Paulista,30 (8 -- 61),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.02),-303.6 (35.2 -- -19.2)
Brasil Novo,2 (0 -- 3),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-39.2 (181.9 -- -18.6)
Brasilândia de Minas,18 (2 -- 40),Increasing,1.2 (1 -- 1.3),13892600000 (-0.01 -- 6.93609e+15),0 (0 -- -108.3)
Brasiléia,1 (0 -- 3),Decreasing,0.9 (0.7 -- 1),-0.04 (-0.1 -- -0.01),-17.1 (-129.8 -- -7)
Brasília,2076 (0 -- 21986),Unsure,1 (0.8 -- 1.2),0.01 (-0.07 -- 0.1),123.1 (7.1 -- -9.3)
Brazópolis,0 (0 -- 0),Decreasing,0.8 (0.7 -- 0.9),-0.06 (-0.09 -- -0.04),-12 (-19.5 -- -8.1)
Braço do Norte,11 (3 -- 23),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0),-50.5 (146.1 -- -17.1)
Brejetuba,3 (0 -- 6),Unsure,1.01 (0.91 -- 1.09),0 (-0.03 -- 0.04),278 (16.2 -- -21.8)
Brejo Grande do Araguaia,20 (0 -- 92),Likely increasing,1.1 (0.9 -- 1.3),0.03 (-0.01 -- 0.07),23 (9.6 -- -46.5)
Brejo Santo,13 (0 -- 31),Unsure,1 (0.9 -- 1.1),-0.01 (-0.04 -- 0.02),-77.2 (34.2 -- -17)
Brejo da Madre de Deus,4 (0 -- 7),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.05 -- 0.01),-51.7 (54.2 -- -13.6)
Brejo do Cruz,2 (0 -- 4),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-49.7 (124.1 -- -20)
Breves,12 (2 -- 23),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-1102.9 (39.4 -- -29.9)
Brodowski,1 (1 -- 2),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-32.2 (-65.2 -- -20.9)
Brumadinho,14 (6 -- 27),Likely increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.03),44.3 (21.2 -- -663.8)
Brumado,23 (11 -- 40),Likely increasing,1 (1 -- 1.1),0.01 (0 -- 0.02),75.6 (30.2 -- -305.1)
Brusque,13 (6 -- 22),Decreasing,0.9 (0.8 -- 0.9),-0.03 (-0.04 -- -0.02),-23 (-37.1 -- -15.4)
Buerarema,3 (0 -- 6),Likely decreasing,1 (0.9 -- 1.1),-0.01 (-0.03 -- 0.01),-98.2 (47.8 -- -21)
Bujaru,3 (0 -- 13),Unsure,0.9 (0.8 -- 1.1),-0.01 (-0.09 -- 0.05),-52.8 (15.2 -- -7.6)
Buritama,4 (1 -- 7),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),277 (37.9 -- -51.7)
Buriti,2 (0 -- 4),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0),-31 (470.1 -- -10.2)
Buriti dos Lopes,1 (0 -- 2),Decreasing,0.9 (0.8 -- 1),-0.04 (-0.09 -- -0.01),-18.2 (-100.4 -- -8.1)
Buriticupu,8 (0 -- 31),Unsure,1 (0.8 -- 1.1),-0.01 (-0.04 -- 0.03),-86 (21.3 -- -15.8)
Buritis,4 (0 -- 16),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),-426.4 (26.4 -- -23.3)
Buíque,7 (0 -- 15),Unsure,1 (0.9 -- 1.1),0.01 (-0.04 -- 0.11),73.3 (6.1 -- -16.6)
Bálsamo,6 (3 -- 10),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),227.9 (58.1 -- -76.1)
Caarapó,3 (0 -- 5),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.06 -- 0.01),-41.7 (92.4 -- -11.8)
Caatiba,5 (0 -- 15),Likely increasing,1.1 (1 -- 1.1),0.01 (-0.01 -- 0.04),70.8 (17.5 -- -76.5)
Cabedelo,6 (0 -- 54),Likely decreasing,0.8 (0.6 -- 1),-0.04 (-0.18 -- 0.03),-16.7 (23.8 -- -3.8)
Cabo Frio,7 (2 -- 15),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.03 -- 0),-48.6 (256.8 -- -22.5)
Cabo de Santo Agostinho,7 (3 -- 13),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-210.9 (65.1 -- -44.8)
Cabreúva,3 (0 -- 6),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.05 -- 0),-33.4 (-972.3 -- -13.1)
Cachoeira,1 (0 -- 2),Decreasing,0.86 (0.75 -- 0.98),-0.03 (-0.09 -- 0),-20.8 (-613.8 -- -7.3)
Cachoeira Alta,9 (0 -- 23),Unsure,1 (0.9 -- 1.1),0.01 (-0.04 -- 0.08),100.3 (8.7 -- -16.9)
Cachoeira Paulista,2 (1 -- 3),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- -0.01),-31.7 (-115.3 -- -19.1)
Cachoeira do Sul,5 (2 -- 9),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),309.5 (44.8 -- -55.2)
Cachoeirinha,42 (4 -- 100),Likely increasing,1 (1 -- 1.1),0.01 (-0.03 -- 0.09),60.3 (7.7 -- -20.4)
Cachoeiro de Itapemirim,22 (6 -- 43),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.03 -- 0),-46.4 (317.4 -- -20)
Cacimba de Dentro,1 (0 -- 2),Likely decreasing,0.9 (0.8 -- 1),-0.03 (-0.08 -- 0),-23.7 (-592.5 -- -8.5)
Cacoal,15 (2 -- 27),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-61.2 (103.6 -- -18.3)
Caeté,5 (1 -- 13),Likely increasing,1 (1 -- 1.1),0.01 (-0.02 -- 0.06),70.7 (11.5 -- -29.7)
Caetés,5 (2 -- 9),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-301 (62.8 -- -39.5)
Caicó,18 (0 -- 43),Unsure,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.02),-94.4 (28.5 -- -14.3)
Caieiras,10 (2 -- 16),Likely decreasing,1 (0.9 -- 1),-0.02 (-0.05 -- 0.01),-44.8 (81.8 -- -13)
Cajamar,4 (2 -- 6),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-37.7 (-83.3 -- -22.8)
Cajati,3 (0 -- 11),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.11 -- 0),-20.2 (-914.1 -- -6.6)
Cajazeiras,11 (4 -- 18),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-101 (56.6 -- -20.9)
Cajuru,1 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.06 -- 0),-25.7 (2258.7 -- -11.7)
Caldas Novas,34 (9 -- 86),Likely increasing,1.1 (1 -- 1.1),0.02 (-0.01 -- 0.08),34.8 (9.2 -- -68.7)
Calçoene,0 (0 -- 3),Decreasing,0.8 (0.7 -- 1),-0.05 (-0.13 -- 0),-13.6 (-832.6 -- -5.4)
Camacan,7 (0 -- 13),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.06 -- 0),-46.3 (198.9 -- -12.6)
Camamu,1 (0 -- 2),Decreasing,0.85 (0.78 -- 0.94),-0.04 (-0.08 -- -0.01),-17.3 (-126.9 -- -8.5)
Camaquã,24 (5 -- 46),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),72.9 (26.2 -- -66)
Camaragibe,6 (2 -- 11),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-94.1 (66 -- -22.7)
Camaçari,21 (0 -- 37),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.05 -- 0),-53.4 (816.3 -- -13.2)
Cambará,20 (3 -- 45),Increasing,1.2 (1.1 -- 1.3),0.05 (0.03 -- 0.07),14.3 (9.5 -- 26.5)
Camboriú,14 (0 -- 38),Likely decreasing,0.9 (0.8 -- 1.1),-0.02 (-0.07 -- 0.02),-46.1 (28.5 -- -9.4)
Cambuí,4 (0 -- 10),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-170.8 (28.4 -- -28)
Cambé,41 (6 -- 104),Likely increasing,1.1 (1 -- 1.1),0.02 (-0.01 -- 0.07),37.5 (9.5 -- -85.9)
Cametá,4 (0 -- 10),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-53.9 (86.5 -- -21)
Camocim,1 (0 -- 3),Likely decreasing,0.9 (0.8 -- 1),-0.03 (-0.08 -- 0),-24.9 (413 -- -8.4)
Campestre do Maranhão,3 (1 -- 5),Unsure,1 (0.9 -- 1),0 (-0.03 -- 0.02),-205.4 (38.8 -- -21.6)
Campina Grande,18 (9 -- 29),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-32.6 (-75.3 -- -21.1)
Campina Grande do Sul,7 (1 -- 12),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-87.8 (52.2 -- -18.5)
Campinas,943 (0 -- 151082),Unsure,1 (0.6 -- 1.6),0.01 (-0.17 -- 0.29),94 (2.4 -- -4.1)
Campinorte,2 (0 -- 5),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.04 -- 0.02),-43.3 (44.5 -- -16.1)
Campo Alegre,3 (0 -- 5),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.05 -- 0),-36.2 (492.9 -- -15.1)
Campo Belo,33 (0 -- 193),Increasing,1.2 (1 -- 1.3),0.03 (-0.01 -- 0.13),19.9 (5.2 -- -51.1)
Campo Bom,12 (5 -- 22),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-35.5 (-187.5 -- -21.3)
Campo Formoso,0 (0 -- 0),Decreasing,0.5 (0.3 -- 0.7),-0.15 (-0.21 -- -0.09),-4.7 (-8.1 -- -3.3)
Campo Grande,451 (126 -- 836),Unsure,1 (0.9 -- 1.1),0 (-0.01 -- 0.02),150 (35.1 -- -54.1)
Campo Largo,18 (4 -- 29),Likely decreasing,1 (1 -- 1),0 (-0.05 -- 0.02),-274.6 (33.7 -- -14.5)
Campo Limpo Paulista,6 (0 -- 13),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0),-37.5 (163.3 -- -9.6)
Campo Magro,7 (2 -- 13),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),474227.3 (40.9 -- -39.5)
Campo Maior,5 (2 -- 9),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-40.1 (-161.8 -- -21.3)
Campo Mourão,5 (2 -- 10),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-64.2 (145.6 -- -24.6)
Campo do Brito,2 (0 -- 5),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-37.4 (147.1 -- -16.3)
Campos Belos,3 (0 -- 7),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.03),383.3 (25.8 -- -33.3)
Campos Novos,7 (0 -- 20),Likely decreasing,0.9 (0.7 -- 1),-0.02 (-0.07 -- 0.02),-33.3 (32.6 -- -9.8)
Campos do Jordão,5 (1 -- 7),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-87.8 (89.5 -- -26.7)
Campos dos Goytacazes,79 (21 -- 151),Likely increasing,1 (1 -- 1.1),0.01 (0 -- 0.03),63.4 (25.5 -- -145.7)
Canaã dos Carajás,20 (0 -- 60),Unsure,1 (0.9 -- 1.1),0 (-0.06 -- 0.06),-1008 (12 -- -10.9)
Candeias,9 (1 -- 21),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-54.3 (58 -- -17)
Candeias do Jamari,2 (0 -- 8),Likely decreasing,0.9 (0.7 -- 1),-0.04 (-0.11 -- 0.01),-19.6 (48.2 -- -6.2)
Canela,7 (1 -- 14),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.05 -- 0.01),-74.5 (56.6 -- -13.7)
Canelinha,1 (0 -- 4),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.09 -- 0),-25 (150.9 -- -7.5)
Canhotinho,2 (0 -- 7),Unsure,1 (0.8 -- 1.1),-0.01 (-0.09 -- 0.03),-59.1 (22.5 -- -7.8)
Canindé,0 (0 -- 1),Decreasing,0.8 (0.7 -- 0.9),-0.05 (-0.07 -- -0.02),-13.5 (-29.4 -- -9.5)
Canindé de São Francisco,4 (1 -- 11),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-145.1 (40.3 -- -28.2)
Canoas,140 (0 -- 544),Unsure,1.1 (0.9 -- 1.2),0.02 (-0.06 -- 0.1),44.2 (6.7 -- -11.3)
Canoinhas,7 (1 -- 15),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),69.8 (23.1 -- -53.9)
Cantagalo,22 (3 -- 54),Increasing,1.2 (1.1 -- 1.3),0.06 (0.03 -- 0.09),11.7 (7.5 -- 19.9)
Cantá,7 (3 -- 13),Unsure,1 (0.9 -- 1),0 (-0.01 -- 0.01),2074.8 (50.4 -- -49.2)
Canápolis,13 (4 -- 28),Likely increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.04),42.9 (19.5 -- -197.5)
Capanema,1 (0 -- 2),Decreasing,0.9 (0.7 -- 1),-0.03 (-0.09 -- 0),-20.9 (-1323.5 -- -7.9)
Capim Grosso,7 (0 -- 13),Likely decreasing,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.02),-89.5 (36.2 -- -14.6)
Capinzal,9 (0 -- 23),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.08 -- 0.01),-28.7 (70.2 -- -8.6)
Capinópolis,18 (0 -- 40),Likely increasing,1.1 (1 -- 1.2),0.03 (0 -- 0.06),22.8 (12.3 -- -148.3)
Capistrano,0 (0 -- 1),Decreasing,0.8 (0.7 -- 0.9),-0.05 (-0.07 -- -0.03),-14.6 (-24.8 -- -9.6)
Capivari,97 (0 -- 206),Increasing,1.2 (1.1 -- 1.3),0.05 (0.02 -- 0.07),14.2 (9.7 -- 37.6)
Capivari de Baixo,3 (0 -- 7),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.08 -- 0),-23.7 (273.1 -- -8.4)
Capoeiras,2 (0 -- 4),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.06 -- 0.01),-46.7 (83.4 -- -12.4)
Capão Bonito,1 (0 -- 2),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.06 -- -0.02),-17.4 (-38.2 -- -11.7)
Capão da Canoa,13 (3 -- 28),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.04),424.8 (16.1 -- -22.7)
Capão do Leão,52 (0 -- 133),Increasing,1.2 (1.1 -- 1.3),0.06 (0.03 -- 0.09),11.3 (7.7 -- 21.5)
Caracaraí,4 (1 -- 9),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-37.9 (310.1 -- -17.2)
Caraguatatuba,26 (9 -- 45),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-610 (62.2 -- -40.5)
Carambeí,9 (5 -- 16),Increasing,1.1 (1 -- 1.1),0.02 (0.01 -- 0.03),38.2 (21.7 -- 90.5)
Carangola,6 (1 -- 12),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),255.2 (28.9 -- -38.1)
Carapicuíba,21 (12 -- 31),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-37.9 (-70.1 -- -24.3)
Caratinga,10 (0 -- 18),Unsure,1 (0.9 -- 1.1),-0.01 (-0.04 -- 0.02),-119.5 (35.3 -- -18)
Caravelas,4 (0 -- 9),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.04),201.4 (19.6 -- -25.8)
Carazinho,27 (10 -- 50),Increasing,1.1 (1 -- 1.2),0.03 (0.01 -- 0.04),25.3 (16.3 -- 60.7)
Careiro,13 (4 -- 24),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),95.7 (27.4 -- -71.3)
Cariacica,50 (0 -- 134),Unsure,1 (0.9 -- 1.1),0.01 (-0.07 -- 0.09),128.6 (8 -- -9.4)
Carira,3 (0 -- 8),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.06 -- 0.01),-35.8 (131.6 -- -11)
Caririaçu,1 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.04 (-0.1 -- 0),-18.1 (-181.7 -- -6.9)
Cariré,4 (0 -- 29),Unsure,1 (0.8 -- 1.2),-0.01 (-0.07 -- 0.05),-57.3 (14.1 -- -9.9)
Cariús,3 (0 -- 5),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.06 -- 0.01),-49.5 (88.1 -- -11.5)
Carlos Barbosa,4 (0 -- 13),Unsure,0.9 (0.8 -- 1.1),-0.01 (-0.08 -- 0.04),-49.2 (17.8 -- -8.7)
Carnaubal,2 (0 -- 8),Likely decreasing,0.9 (0.7 -- 1.1),-0.03 (-0.12 -- 0.02),-21 (32.7 -- -5.7)
Caroebe,3 (0 -- 9),Unsure,1 (0.8 -- 1.1),0 (-0.06 -- 0.05),-146.3 (15 -- -11.4)
Carolina,4 (0 -- 9),Unsure,1 (0.9 -- 1.1),0.01 (-0.03 -- 0.07),63.8 (9.5 -- -20.2)
Carpina,2 (0 -- 5),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-61 (60 -- -22)
Caruaru,49 (26 -- 75),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-86.5 (329.9 -- -40.4)
Casa Branca,3 (1 -- 5),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-58.7 (140.1 -- -25.1)
Casa Nova,4 (0 -- 9),Unsure,1 (0.9 -- 1.1),0 (-0.05 -- 0.07),159.3 (10.6 -- -13)
Casca,7 (1 -- 15),Likely increasing,1.1 (1 -- 1.1),0.01 (-0.01 -- 0.03),47.2 (21.2 -- -76.7)
Cascavel,49 (15 -- 120),Likely increasing,1 (1 -- 1),0.01 (-0.02 -- 0.04),99.7 (18.8 -- -35.3)
Casimiro de Abreu,8 (0 -- 34),Unsure,1 (0.8 -- 1.2),0 (-0.06 -- 0.09),1455.1 (7.8 -- -11.8)
Casserengue,2 (0 -- 3),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-48.7 (104.2 -- -19.5)
Cassilândia,159 (0 -- 1059),Increasing,1.2 (1.1 -- 1.3),0.07 (-0.26 -- 3.25837e+19),9.9 (0 -- -2.7)
Castanhal,42 (0 -- 97),Increasing,1.2 (1.1 -- 1.3),0.04 (0.02 -- 0.07),16.7 (10.1 -- 42)
Castelo,5 (1 -- 9),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-38.8 (-329 -- -18.8)
Castilho,9 (1 -- 26),Likely increasing,1.1 (1 -- 1.1),0.02 (-0.01 -- 0.07),43.2 (9.8 -- -69.6)
Castro,13 (6 -- 25),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.03),219.7 (22.3 -- -59.4)
Castro Alves,2 (0 -- 5),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0.01),-43.7 (73.2 -- -16.4)
Cataguases,3 (0 -- 6),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.06 -- 0.01),-41.5 (67.9 -- -12)
Catalão,28 (6 -- 59),Unsure,1 (1 -- 1.1),0.01 (-0.03 -- 0.04),118.6 (15.8 -- -25.6)
Catanduva,33 (14 -- 55),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-111.5 (99.3 -- -34.2)
Catolé do Rocha,3 (0 -- 9),Likely decreasing,0.9 (0.7 -- 1),-0.03 (-0.09 -- 0.02),-25.1 (46.2 -- -7.6)
Catu,8 (2 -- 14),Likely decreasing,1 (0.9 -- 1),-0.02 (-0.07 -- 0.01),-42.6 (65.3 -- -10.5)
Caucaia,3 (2 -- 5),Decreasing,0.9 (0.9 -- 0.9),-0.02 (-0.04 -- -0.01),-28 (-50.4 -- -19.6)
Caxias,13 (1 -- 24),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.05 -- 0),-40.4 (166.2 -- -14.8)
Caxias do Sul,116 (34 -- 207),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.02),84.5 (30.3 -- -60.2)
Caçador,83 (0 -- 208),Increasing,1.1 (1 -- 1.3),317265 (-0.01 -- 5028990000),0 (0 -- -79.9)
Caçapava,7 (3 -- 12),Decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-52.5 (-922.4 -- -29.4)
Caçu,9 (1 -- 28),Increasing,1.1 (1 -- 1.2),0.02 (0 -- 0.13),29.1 (5.5 -- -196.2)
Cedro,5 (1 -- 8),Likely decreasing,1 (1 -- 1),0 (-0.02 -- 0),-174.1 (210.3 -- -36.4)
Centro Novo do Maranhão,0 (0 -- 0),Decreasing,0.8 (0.7 -- 0.9),-0.06 (-0.08 -- -0.04),-11.4 (-17.6 -- -8.2)
Ceres,6 (2 -- 13),Unsure,1 (0.9 -- 1.1),-0.01 (-0.02 -- 0.01),-119.4 (48 -- -30.2)
Cerquilho,9 (5 -- 15),Likely increasing,1 (1 -- 1.1),0 (-0.01 -- 0.02),156.6 (40.3 -- -126)
Chapadinha,6 (0 -- 14),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.03),-333.8 (23.6 -- -29.6)
Chapadão do Céu,14 (1 -- 33),Increasing,1.1 (1 -- 1.2),0.03 (0 -- 0.05),27.6 (14.3 -- 2741.6)
Chapadão do Sul,15 (8 -- 26),Increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.03),45 (25.8 -- 316.2)
Chapecó,71 (25 -- 122),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),185.7 (38.6 -- -68.2)
Charqueadas,8 (1 -- 15),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-91.2 (47.2 -- -21.8)
Chupinguaia,7 (0 -- 26),Unsure,1 (0.8 -- 1.1),0 (-0.1 -- 0.08),-211.3 (9 -- -6.9)
Cianorte,2 (0 -- 4),Unsure,1 (0.9 -- 1),0 (-0.03 -- 0.02),-143.6 (37 -- -22.9)
Cidade Ocidental,65 (0 -- 1568),Unsure,1 (0.7 -- 1.4),0 (-0.1 -- 0.11),164.5 (6.1 -- -7.2)
Cláudio,18 (0 -- 45),Likely increasing,1.1 (0.9 -- 1.2),0.03 (-0.01 -- 0.06),24.5 (11.9 -- -48.3)
Coaraci,10 (2 -- 27),Unsure,1 (1 -- 1.1),0.01 (-0.01 -- 0.04),102.7 (16.6 -- -52.7)
Coari,3 (0 -- 13),Unsure,0.9 (0.7 -- 1.1),-0.02 (-0.1 -- 0.03),-36.9 (21.8 -- -6.6)
Cocal do Sul,9 (2 -- 17),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),75.9 (23.9 -- -53.4)
Cocalzinho de Goiás,6 (0 -- 14),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.04),162.3 (15.8 -- -18.4)
Coelho Neto,1 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.08 -- 0),-28.3 (428.5 -- -8.4)
Colatina,12 (0 -- 26),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.09 -- 0),-24.6 (-1454.5 -- -8.1)
Colinas,9 (5 -- 14),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-97.2 (120.9 -- -40.7)
Colinas do Tocantins,33 (0 -- 90),Unsure,1 (0.9 -- 1.1),-0.01 (-0.03 -- 0.03),-114 (23.3 -- -24.5)
Colméia,2 (0 -- 6),Unsure,1 (0.9 -- 1.1),0 (-0.05 -- 0.03),-149.7 (24.6 -- -14.5)
Colombo,35 (17 -- 54),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),478090.2 (65.8 -- -56.3)
Conceição da Barra,2 (0 -- 4),Unsure,0.98 (0.89 -- 1.05),-0.01 (-0.03 -- 0.01),-113.5 (49.9 -- -20.8)
Conceição da Feira,1 (0 -- 2),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.05 -- 0),-34 (398.9 -- -13.3)
Conceição das Alagoas,3 (0 -- 5),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.05 -- 0),-33.4 (-319.3 -- -14.3)
Conceição de Macabu,7 (0 -- 24),Unsure,1 (0.9 -- 1.2),0.01 (-0.04 -- 0.07),67.2 (10.2 -- -18.5)
Conceição do Almeida,2 (0 -- 4),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0),-32.2 (340 -- -9.7)
Conceição do Araguaia,32 (0 -- 78),Likely increasing,1.1 (1 -- 1.2),0.01 (-0.01 -- 0.04),47.1 (15.6 -- -60.9)
Conceição do Coité,20 (9 -- 33),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-106.1 (117.3 -- -38.4)
Conceição do Jacuípe,2 (0 -- 3),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.06 -- 0.01),-30.8 (112.7 -- -10.7)
Conceição do Mato Dentro,1 (0 -- 4),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.08 -- 0),-25.6 (177.2 -- -8.3)
Conchal,2 (1 -- 4),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-37.3 (-327.3 -- -20.9)
Concórdia,14 (5 -- 24),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-71.3 (82.5 -- -17.5)
Condado,39 (8 -- 77),Increasing,1.1 (1 -- 1.2),0.03 (0.01 -- 0.05),20.6 (13.7 -- 57.5)
Conde,2 (0 -- 4),Decreasing,1 (1 -- 1),-0.01 (-0.02 -- 0),-88.5 (1937.5 -- -28.3)
Congonhas,27 (0 -- 144),Likely increasing,1.1 (0.9 -- 1.2),0.02 (-0.02 -- 0.07),37.7 (10.5 -- -35.8)
Conselheiro Lafaiete,9 (2 -- 22),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.04),109.1 (16.5 -- -55.4)
Conselheiro Pena,5 (1 -- 9),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),76.4 (26.9 -- -111.1)
Contagem,41 (0 -- 157),Likely decreasing,0.9 (0.8 -- 1.1),-0.01 (-0.07 -- 0.03),-47.5 (22.9 -- -9.4)
Cordeiro,13 (0 -- 133),Increasing,1.2 (1 -- 1.3),0.04 (0 -- 0.14),16.8 (4.8 -- -679.8)
