Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Bonfim,1 (0 -- 3),Decreasing,0.87 (0.74 -- 0.96),-0.03 (-0.09 -- 0),-22.1 (-1729.1 -- -8)
Bonito,0 (0 -- 2),Decreasing,0.69 (0.53 -- 0.85),-0.09 (-0.14 -- -0.04),-7.7 (-17 -- -5.1)
Boquim,4 (0 -- 7),Likely decreasing,0.97 (0.9 -- 1.04),-0.01 (-0.04 -- 0.02),-91.1 (44.8 -- -16.4)
Borda da Mata,3 (0 -- 8),Unsure,1 (0.89 -- 1.1),0 (-0.04 -- 0.03),-724.2 (20.8 -- -19.7)
Botucatu,19 (2 -- 42),Unsure,1 (0.91 -- 1.07),0 (-0.05 -- 0.03),-5290.7 (23 -- -14.9)
Bragança,3 (0 -- 10),Unsure,0.98 (0.85 -- 1.12),-0.01 (-0.04 -- 0.03),-114.9 (20.9 -- -16.9)
Bragança Paulista,55 (0 -- 201),Likely increasing,1.06 (0.94 -- 1.18),0.02 (-0.05 -- 0.19),41.9 (3.7 -- -13.9)
Brasil Novo,1 (0 -- 3),Likely decreasing,0.93 (0.82 -- 1.01),-0.02 (-0.05 -- 0),-38.1 (391.5 -- -14.1)
Brasilândia de Minas,3 (0 -- 8),Unsure,1.03 (0.94 -- 1.12),0.01 (-0.02 -- 0.03),86.6 (23.1 -- -44.4)
Brasiléia,1 (0 -- 2),Decreasing,0.84 (0.72 -- 0.96),-0.04 (-0.08 -- -0.01),-15.9 (-66.9 -- -8.5)
Brasília,768 (555 -- 989),Decreasing,0.96 (0.93 -- 0.98),-0.01 (-0.02 -- -0.01),-59.5 (-100.7 -- -37.7)
Brazópolis,0 (0 -- 2),Decreasing,0.86 (0.74 -- 0.95),-0.04 (-0.1 -- 0),-18 (-1574.2 -- -6.9)
Braço do Norte,8 (1 -- 14),Decreasing,0.93 (0.85 -- 0.98),-0.02 (-0.04 -- 0),-33.9 (-164.7 -- -16.7)
Brejetuba,3 (0 -- 6),Unsure,1.01 (0.91 -- 1.09),0 (-0.03 -- 0.04),278 (16.2 -- -21.8)
Brejo Santo,11 (3 -- 22),Likely decreasing,0.96 (0.89 -- 1.03),-0.01 (-0.03 -- 0.01),-62.9 (82.5 -- -24.9)
Brejo da Madre de Deus,4 (0 -- 7),Likely decreasing,0.97 (0.88 -- 1.05),-0.01 (-0.06 -- 0.02),-68.6 (38.9 -- -12.2)
Brejo do Cruz,4 (0 -- 17),Unsure,0.97 (0.81 -- 1.13),-0.01 (-0.07 -- 0.05),-79.2 (12.8 -- -9.8)
Breves,20 (3 -- 41),Likely increasing,1.04 (0.96 -- 1.12),0.01 (-0.01 -- 0.03),61.6 (21.8 -- -58.7)
Brodowski,4 (1 -- 7),Unsure,0.99 (0.93 -- 1.05),0 (-0.03 -- 0.02),-250.2 (44.6 -- -24.9)
Brumadinho,7 (0 -- 16),Unsure,0.98 (0.88 -- 1.08),-0.01 (-0.06 -- 0.03),-110.1 (21.8 -- -12.5)
Brumado,28 (15 -- 47),Increasing,1.05 (1 -- 1.09),0.01 (0 -- 0.03),52.3 (27.2 -- 730.4)
Brusque,30 (0 -- 170),Likely decreasing,0.86 (0.63 -- 1.07),-0.03 (-0.12 -- 0.03),-22.8 (27.5 -- -5.8)
Buerarema,4 (0 -- 19),Unsure,1 (0.83 -- 1.15),0 (-0.05 -- 0.04),-19790.3 (16.9 -- -14.9)
Buriti dos Lopes,1 (0 -- 3),Decreasing,0.92 (0.84 -- 0.98),-0.02 (-0.07 -- 0),-29.4 (-374 -- -9.6)
Buriticupu,13 (0 -- 55),Unsure,1.02 (0.87 -- 1.17),0 (-0.06 -- 0.08),164.8 (8.5 -- -12.2)
Buritis,31 (0 -- 4352),Likely increasing,1.13 (0.9 -- 1.37),0.03 (-0.05 -- 0.19),26.4 (3.7 -- -12.9)
Buíque,8 (0 -- 19),Unsure,1.04 (0.94 -- 1.13),0.01 (-0.02 -- 0.04),71.9 (19.3 -- -40.8)
Bálsamo,5 (3 -- 9),Unsure,1 (0.95 -- 1.04),0 (-0.02 -- 0.01),-541.2 (48.1 -- -29.7)
Caarapó,3 (0 -- 5),Likely decreasing,0.96 (0.88 -- 1.02),-0.01 (-0.04 -- 0.01),-69.9 (70.3 -- -16.5)
Caatiba,4 (1 -- 8),Unsure,1.02 (0.96 -- 1.09),0.01 (-0.03 -- 0.07),86.4 (10.6 -- -22.2)
Cabedelo,6 (2 -- 11),Decreasing,0.95 (0.91 -- 1),-0.01 (-0.04 -- 0),-48.1 (15272 -- -19.5)
Cabo Frio,16 (1 -- 36),Unsure,0.99 (0.9 -- 1.07),0 (-0.03 -- 0.02),-172 (35.2 -- -27.2)
Cabo de Santo Agostinho,8 (1 -- 15),Likely decreasing,0.97 (0.9 -- 1.04),-0.01 (-0.03 -- 0.01),-100.1 (54.8 -- -20.5)
Cabreúva,6 (1 -- 11),Likely decreasing,0.97 (0.88 -- 1.04),-0.01 (-0.06 -- 0.02),-66 (42.8 -- -11.7)
Cachoeira,1 (0 -- 2),Decreasing,0.86 (0.75 -- 0.98),-0.03 (-0.09 -- 0),-20.8 (-613.8 -- -7.3)
Cachoeira Alta,8 (0 -- 19),Unsure,1.01 (0.92 -- 1.1),0 (-0.03 -- 0.03),336.1 (22.8 -- -23.5)
Cachoeira Paulista,2 (1 -- 4),Unsure,0.98 (0.92 -- 1.05),-0.01 (-0.02 -- 0.01),-124.6 (48 -- -31.3)
Cachoeira do Sul,10 (0 -- 41),Unsure,1.05 (0.92 -- 1.2),0.02 (-0.06 -- 0.1),35.1 (7.1 -- -10.8)
Cachoeirinha,40 (0 -- 116),Likely increasing,1.06 (0.99 -- 1.12),0.01 (0 -- 0.05),50.4 (13.5 -- -155.1)
Cachoeiro de Itapemirim,33 (12 -- 56),Likely decreasing,0.96 (0.92 -- 1.01),-0.01 (-0.02 -- 0),-65.2 (193.3 -- -31)
Cacimba de Dentro,1 (0 -- 2),Likely decreasing,0.86 (0.71 -- 1.02),-0.04 (-0.08 -- 0),-18 (161.5 -- -8.2)
Cacoal,24 (0 -- 50),Unsure,1.03 (0.94 -- 1.12),0.01 (-0.02 -- 0.03),82.8 (22.2 -- -45.8)
Caeté,5 (0 -- 18),Unsure,1.05 (0.94 -- 1.14),0.01 (-0.03 -- 0.05),68 (13.2 -- -26.4)
Caetés,6 (2 -- 10),Unsure,1 (0.95 -- 1.05),0 (-0.01 -- 0.01),-592 (53.7 -- -50.2)
Caicó,87 (0 -- 2746),Unsure,1.09 (0.81 -- 1.36),0.05 (-0.18 -- 0.5),15.3 (1.4 -- -3.9)
Caieiras,16 (8 -- 27),Unsure,1 (0.95 -- 1.04),0 (-0.01 -- 0.01),-953.6 (69.3 -- -47.2)
Cajamar,5 (2 -- 8),Decreasing,0.94 (0.89 -- 0.99),-0.02 (-0.03 -- 0),-39.6 (-965.9 -- -19.9)
Cajati,1 (0 -- 2),Decreasing,0.81 (0.75 -- 0.87),-0.05 (-0.07 -- -0.04),-13.2 (-19.5 -- -9.7)
Cajazeiras,10 (6 -- 16),Decreasing,0.96 (0.93 -- 1),-0.01 (-0.02 -- 0),-70.4 (-1153.4 -- -37)
Cajuru,3 (0 -- 6),Likely decreasing,0.94 (0.88 -- 1.02),-0.02 (-0.07 -- 0.01),-31.9 (92.4 -- -9.3)
Caldas Novas,48 (7 -- 125),Likely increasing,1.08 (0.98 -- 1.17),0.02 (-0.01 -- 0.04),33.5 (15.6 -- -109.5)
Calçoene,0 (0 -- 3),Decreasing,0.77 (0.64 -- 0.91),-0.06 (-0.16 -- 0),-11.8 (-826.1 -- -4.4)
Camacan,5 (1 -- 10),Likely decreasing,0.92 (0.84 -- 1.01),-0.01 (-0.05 -- 0),-47.9 (274 -- -13.9)
Camamu,1 (0 -- 2),Decreasing,0.85 (0.78 -- 0.94),-0.04 (-0.08 -- -0.01),-17.3 (-126.9 -- -8.5)
Camaquã,13 (5 -- 26),Unsure,1.01 (0.96 -- 1.06),0 (-0.01 -- 0.02),239.8 (38.6 -- -63.8)
Camaragibe,8 (3 -- 14),Unsure,0.99 (0.94 -- 1.04),0 (-0.02 -- 0.01),-347.8 (66.3 -- -45.4)
Camaçari,11 (6 -- 17),Decreasing,0.9 (0.87 -- 0.94),-0.03 (-0.04 -- -0.02),-26 (-41.8 -- -19)
Cambará,9 (0 -- 19),Increasing,1.12 (1.04 -- 1.22),0.03 (0 -- 0.05),21.5 (13.1 -- 160.6)
Camboriú,15 (3 -- 29),Likely decreasing,0.96 (0.89 -- 1.02),-0.01 (-0.03 -- 0),-55.2 (152.8 -- -22.4)
Cambuí,8 (0 -- 71),Likely increasing,1.1 (0.91 -- 1.28),0.03 (-0.08 -- 0.26),26 (2.7 -- -8.3)
Cambé,47 (0 -- 252),Likely increasing,1.1 (0.98 -- 1.19),0.02 (-0.02 -- 0.09),32.8 (7.8 -- -42.8)
Cametá,12 (2 -- 31),Unsure,1.02 (0.94 -- 1.09),0 (-0.02 -- 0.03),164 (27.2 -- -41.2)
Camocim,1 (0 -- 2),Decreasing,0.88 (0.8 -- 0.95),-0.04 (-0.06 -- -0.01),-19.5 (-48.1 -- -12.2)
Campestre do Maranhão,4 (0 -- 8),Unsure,1.01 (0.93 -- 1.08),0 (-0.03 -- 0.04),296.9 (18.3 -- -26.1)
Campina Grande,16 (9 -- 25),Decreasing,0.91 (0.87 -- 0.95),-0.02 (-0.03 -- -0.01),-28.1 (-53.8 -- -20.4)
Campina Grande do Sul,4 (0 -- 121),Likely decreasing,0.78 (0.44 -- 1.09),-0.05 (-0.16 -- 0.05),-14.9 (13.9 -- -4.3)
Campinas,99 (51 -- 162),Decreasing,0.94 (0.89 -- 0.98),-0.02 (-0.03 -- -0.01),-38.3 (-93.1 -- -21.9)
Campinorte,4 (0 -- 24),Unsure,0.97 (0.78 -- 1.14),-0.01 (-0.09 -- 0.08),-76.3 (8.7 -- -7.5)
Campo Alegre,4 (0 -- 9),Likely decreasing,0.94 (0.88 -- 1.03),-0.02 (-0.07 -- 0.02),-44.7 (44.5 -- -10.3)
Campo Bom,15 (5 -- 28),Likely decreasing,0.94 (0.88 -- 1),-0.02 (-0.03 -- 0),-42.9 (-622.5 -- -21.4)
Campo Formoso,0 (0 -- 1),Decreasing,0.57 (0.37 -- 0.78),-0.1 (-0.2 -- -0.02),-7.2 (-45.6 -- -3.4)
Campo Grande,351 (58 -- 861),Unsure,1.02 (0.95 -- 1.08),0.01 (-0.02 -- 0.04),113.9 (16.5 -- -28.2)
Campo Largo,25 (5 -- 45),Unsure,1 (0.93 -- 1.06),0 (-0.02 -- 0.02),583.4 (39.3 -- -37.9)
Campo Limpo Paulista,6 (2 -- 11),Likely decreasing,0.96 (0.91 -- 1),-0.01 (-0.03 -- 0),-56.1 (726.6 -- -26.6)
Campo Magro,7 (2 -- 13),Unsure,1.01 (0.95 -- 1.07),0 (-0.01 -- 0.02),260 (34.2 -- -50.5)
Campo Maior,4 (0 -- 8),Decreasing,0.88 (0.82 -- 0.96),-0.03 (-0.06 -- 0),-25.8 (-1700.4 -- -12.5)
Campo Mourão,6 (1 -- 11),Unsure,0.98 (0.92 -- 1.06),0 (-0.04 -- 0.03),-149 (23.2 -- -16.7)
Campo do Brito,2 (0 -- 4),Decreasing,0.9 (0.82 -- 0.98),-0.03 (-0.05 -- -0.01),-23.8 (-96.8 -- -13.3)
Campos Belos,8 (0 -- 33),Likely increasing,1.09 (0.98 -- 1.18),0.03 (-0.01 -- 0.12),22.1 (5.8 -- -46.3)
Campos Novos,11 (0 -- 24),Likely decreasing,0.97 (0.88 -- 1.05),-0.01 (-0.03 -- 0.01),-80.3 (55.3 -- -20.4)
Campos do Jordão,5 (1 -- 10),Unsure,0.98 (0.9 -- 1.04),-0.01 (-0.04 -- 0.01),-134.7 (61 -- -18.7)
Campos dos Goytacazes,59 (0 -- 135),Unsure,1.02 (0.95 -- 1.12),0.01 (-0.01 -- 0.03),112.2 (21.4 -- -46.5)
Canaã dos Carajás,41 (0 -- 317),Likely increasing,1.09 (0.94 -- 1.22),0.02 (-0.03 -- 0.13),28.3 (5.2 -- -20.9)
Candeias,10 (2 -- 17),Likely decreasing,0.95 (0.88 -- 1.02),-0.01 (-0.03 -- 0.01),-81.9 (118 -- -23.9)
Candeias do Jamari,6 (0 -- 12),Unsure,0.98 (0.89 -- 1.06),0 (-0.04 -- 0.03),-161.2 (24 -- -15.7)
Canela,5 (2 -- 8),Likely decreasing,0.96 (0.92 -- 1.01),-0.01 (-0.02 -- 0),-62.5 (446.2 -- -30.1)
Canelinha,2 (0 -- 5),Likely decreasing,0.93 (0.84 -- 1.02),-0.02 (-0.07 -- 0.01),-29.6 (96.3 -- -10.5)
Canhotinho,4 (0 -- 14),Unsure,1 (0.84 -- 1.14),0 (-0.05 -- 0.07),894.3 (9.4 -- -13.7)
Canindé,0 (0 -- 1),Decreasing,0.83 (0.77 -- 0.9),-0.05 (-0.07 -- -0.03),-14.3 (-23.5 -- -10.4)
Canindé de São Francisco,4 (0 -- 11),Unsure,0.99 (0.89 -- 1.09),0 (-0.03 -- 0.02),-171.2 (31.4 -- -21.5)
Canoas,207 (0 -- 408),Likely increasing,1.1 (0.98 -- 1.18),0.03 (-0.01 -- 0.05),26.8 (14.3 -- -123.5)
Canoinhas,6 (0 -- 12),Unsure,1.01 (0.97 -- 1.03),0.01 (-0.03 -- 0.04),114.6 (19.1 -- -25.2)
Cantá,7 (2 -- 14),Unsure,1.01 (0.95 -- 1.07),0 (-0.01 -- 0.02),260.3 (36.7 -- -49.6)
Canápolis,4 (0 -- 9),Unsure,1 (0.91 -- 1.07),0 (-0.03 -- 0.04),927.8 (18.1 -- -20.2)
Capanema,1 (0 -- 3),Decreasing,0.91 (0.81 -- 1),-0.03 (-0.05 -- 0),-26.5 (-577 -- -13.1)
Capim Grosso,9 (2 -- 19),Unsure,0.99 (0.92 -- 1.06),0 (-0.05 -- 0.03),-142.7 (20.9 -- -12.8)
Capinzal,16 (0 -- 37),Unsure,0.98 (0.87 -- 1.07),-0.01 (-0.05 -- 0.03),-111.9 (21.6 -- -14.9)
Capinópolis,20 (0 -- 89),Likely increasing,1.11 (0.91 -- 1.28),0.03 (-0.02 -- 0.08),22.9 (8.9 -- -32.6)
Capistrano,0 (0 -- 1),Decreasing,0.84 (0.76 -- 0.91),-0.04 (-0.07 -- -0.02),-15.4 (-28.4 -- -10.1)
Capivari,47 (3 -- 99),Increasing,1.13 (1.03 -- 1.22),0.04 (0.01 -- 0.06),19.6 (11.9 -- 85.4)
Capivari de Baixo,3 (0 -- 10),Likely decreasing,0.91 (0.79 -- 1.04),-0.03 (-0.08 -- 0.01),-27.6 (51.4 -- -8.6)
Capoeiras,1 (0 -- 3),Decreasing,0.92 (0.84 -- 0.99),-0.02 (-0.04 -- 0),-32.1 (-394.1 -- -15.9)
Capão Bonito,2 (0 -- 7),Decreasing,0.96 (0.93 -- 0.99),-0.03 (-0.06 -- 0),-20.6 (-17215.7 -- -10.8)
Capão da Canoa,12 (4 -- 21),Unsure,1.01 (0.96 -- 1.06),0 (-0.01 -- 0.02),273.3 (42.7 -- -62.4)
Capão do Leão,23 (0 -- 641),Increasing,1.17 (1 -- 1.32),0.05 (-0.01 -- 0.17),14.7 (4.1 -- -108.6)
Caracaraí,4 (0 -- 9),Decreasing,0.9 (0.78 -- 1.01),-0.03 (-0.09 -- 0.01),-23.6 (103.7 -- -8)
Caraguatatuba,20 (2 -- 49),Unsure,1.01 (0.87 -- 1.11),0 (-0.03 -- 0.02),857.8 (27.8 -- -26.5)
Carambeí,7 (3 -- 13),Increasing,1.07 (1.03 -- 1.12),2.41 (-0.14 -- 14.88),0.3 (0 -- -4.9)
Carangola,6 (0 -- 30),Unsure,1.04 (0.88 -- 1.17),0.01 (-0.04 -- 0.07),70.3 (10.3 -- -18.9)
Carapicuíba,45 (4 -- 87),Unsure,0.98 (0.89 -- 1.07),0 (-0.05 -- 0.02),-141.1 (30 -- -13.1)
Caratinga,12 (0 -- 29),Unsure,0.99 (0.88 -- 1.1),0 (-0.04 -- 0.04),-457.4 (19.1 -- -15.9)
Caravelas,4 (1 -- 7),Likely increasing,1.04 (0.97 -- 1.11),0.01 (-0.01 -- 0.03),69.6 (26 -- -61.8)
Carazinho,21 (8 -- 38),Increasing,1.09 (1.03 -- 1.15),0.02 (0.01 -- 0.04),28.1 (16.6 -- 73.4)
Careiro,9 (4 -- 17),Likely increasing,1.03 (0.98 -- 1.08),0.01 (-0.01 -- 0.02),98 (33 -- -111.8)
Cariacica,48 (0 -- 118),Unsure,0.99 (0.88 -- 1.11),0 (-0.04 -- 0.05),-312.3 (13.7 -- -17.4)
Carira,2 (0 -- 5),Decreasing,0.89 (0.81 -- 0.99),-0.03 (-0.07 -- 0),-26.4 (-929.4 -- -10.3)
Caririaçu,1 (0 -- 3),Decreasing,0.88 (0.79 -- 0.97),-0.03 (-0.08 -- 0),-21.9 (-2003.5 -- -8.4)
Cariré,8 (2 -- 18),Likely increasing,1.05 (0.97 -- 1.14),0.01 (-0.01 -- 0.04),48.5 (18.4 -- -91.1)
Cariús,3 (0 -- 5),Likely decreasing,0.95 (0.88 -- 1.03),-0.01 (-0.06 -- 0.01),-52.3 (49.3 -- -10.8)
Carlos Barbosa,9 (2 -- 17),Unsure,1.02 (0.94 -- 1.09),0.01 (-0.02 -- 0.02),108.9 (28.3 -- -42.9)
Carnaubal,2 (0 -- 6),Decreasing,0.9 (0.79 -- 1),-0.02 (-0.09 -- 0.01),-28 (87.9 -- -8)
Caroebe,9 (0 -- 25),Likely increasing,1.05 (0.93 -- 1.15),0.01 (-0.02 -- 0.04),55.7 (17.4 -- -37.5)
Carolina,2 (0 -- 5),Unsure,0.98 (0.88 -- 1.08),-0.01 (-0.03 -- 0.02),-111 (29.8 -- -22.2)
Carpina,3 (0 -- 9),Unsure,0.97 (0.88 -- 1.08),-0.01 (-0.04 -- 0.02),-76.5 (33.4 -- -19.5)
Caruaru,53 (25 -- 88),Likely decreasing,0.97 (0.93 -- 1.01),-0.01 (-0.05 -- 0.01),-54.9 (116 -- -14.3)
Casa Branca,6 (0 -- 13),Unsure,1.01 (0.93 -- 1.08),0 (-0.03 -- 0.03),342.4 (22.5 -- -25.8)
Casa Nova,5 (2 -- 11),Unsure,1.02 (0.94 -- 1.07),0 (-0.02 -- 0.02),153.8 (34.8 -- -41.9)
Casca,3 (0 -- 6),Unsure,1 (0.91 -- 1.08),0 (-0.02 -- 0.03),2350.5 (26.2 -- -32.8)
Cascavel,38 (17 -- 74),Likely increasing,1.02 (0.99 -- 1.05),0 (0 -- 0.01),148 (51 -- -332.9)
Casimiro de Abreu,7 (0 -- 29),Unsure,1.01 (0.88 -- 1.18),0 (-0.03 -- 0.05),170.8 (13.9 -- -20.3)
Casserengue,3 (0 -- 7),Unsure,1 (0.87 -- 1.1),0 (-0.04 -- 0.03),-3403 (26.5 -- -19.3)
Cassilândia,52 (9 -- 97),Increasing,1.17 (1.07 -- 1.24),0.05 (0.02 -- 0.06),15.3 (11.2 -- 43.9)
Castanhal,47 (0 -- 1001),Likely increasing,1.22 (1 -- 1.4),0.05 (-0.07 -- 0.37),12.6 (1.9 -- -9.7)
Castelo,8 (2 -- 14),Likely decreasing,0.97 (0.89 -- 1.04),-0.01 (-0.04 -- 0.01),-96.6 (71.4 -- -16.5)
Castilho,9 (0 -- 36),Likely increasing,1.06 (0.98 -- 1.15),0.02 (-0.03 -- 0.11),32.9 (6.2 -- -24.1)
Castro,15 (7 -- 25),Likely increasing,1.03 (0.99 -- 1.07),0.01 (0 -- 0.02),83.1 (34.7 -- -205.8)
Castro Alves,2 (0 -- 4),Likely decreasing,0.93 (0.85 -- 0.99),-0.02 (-0.06 -- 0),-32.3 (-900.2 -- -11.9)
Cataguases,4 (0 -- 11),Unsure,0.99 (0.86 -- 1.08),0 (-0.05 -- 0.03),-285.7 (21.6 -- -14.2)
Catalão,38 (18 -- 64),Likely increasing,1.04 (0.98 -- 1.08),0.01 (-0.01 -- 0.02),67.1 (32.6 -- -129)
Catanduva,41 (0 -- 121),Unsure,1 (0.85 -- 1.13),0 (-0.05 -- 0.04),59857.1 (15.6 -- -13.6)
Catolé do Rocha,23 (0 -- 47),Likely increasing,1.11 (0.96 -- 1.19),0.03 (-0.01 -- 0.06),23.8 (12.6 -- -85.1)
Catu,8 (2 -- 14),Likely decreasing,0.96 (0.89 -- 1.01),-0.01 (-0.05 -- 0.01),-48.4 (114.1 -- -14.5)
Caucaia,7 (1 -- 12),Likely decreasing,0.94 (0.89 -- 1),-0.02 (-0.05 -- 0),-40.7 (582.6 -- -15.2)
Caxias,18 (3 -- 32),Likely decreasing,0.97 (0.89 -- 1.03),-0.01 (-0.05 -- 0.01),-65.1 (63.6 -- -13.5)
Caxias do Sul,153 (42 -- 444),Likely increasing,1.06 (0.99 -- 1.13),0.04 (-0.06 -- 1),19.1 (0.7 -- -11.4)
Caçador,30 (0 -- 323),Likely increasing,1.12 (0.93 -- 1.27),0.03 (-0.05 -- 0.17),22.7 (4 -- -15.1)
Caçapava,9 (2 -- 15),Likely decreasing,0.95 (0.87 -- 1.03),-0.01 (-0.03 -- 0.01),-82.2 (95.2 -- -22.9)
Caçu,7 (0 -- 27),Unsure,1.02 (0.88 -- 1.17),0.01 (-0.03 -- 0.04),106.5 (16 -- -19.9)
Cedro,9 (1 -- 25),Unsure,1.02 (0.97 -- 1.07),0.01 (-0.01 -- 0.02),119.2 (34.1 -- -79.5)
Centro Novo do Maranhão,0 (0 -- 1),Decreasing,0.79 (0.68 -- 0.9),-0.04 (-0.1 -- 0),-17.7 (-2230.3 -- -6.8)
Ceres,7 (0 -- 18),Unsure,0.99 (0.89 -- 1.09),0 (-0.04 -- 0.03),-281.6 (22.5 -- -16.8)
Cerquilho,12 (1 -- 43),Likely increasing,1.07 (0.99 -- 1.14),0.02 (-0.03 -- 0.11),37.2 (6.2 -- -25.7)
Chapadinha,4 (0 -- 13),Unsure,0.97 (0.84 -- 1.11),-0.01 (-0.06 -- 0.04),-92.8 (17.3 -- -12.5)
Chapadão do Céu,283 (0 -- 51809),Likely increasing,1.36 (0.91 -- 1.82),0.12 (-0.2 -- 1.18),6 (0.6 -- -3.4)
Chapadão do Sul,14 (2 -- 43),Likely increasing,1.06 (0.98 -- 1.13),0.02 (-0.02 -- 0.1),35.2 (6.9 -- -35.4)
Chapecó,29 (11 -- 54),Likely decreasing,0.96 (0.91 -- 1.02),-0.01 (-0.02 -- 0.01),-69.2 (123.4 -- -28.3)
Charqueadas,5 (0 -- 9),Likely decreasing,0.93 (0.85 -- 1),-0.02 (-0.07 -- 0.01),-32.2 (134.1 -- -10.2)
Chupinguaia,4 (0 -- 13),Likely decreasing,0.95 (0.81 -- 1.07),-0.01 (-0.05 -- 0.02),-48.4 (33.8 -- -13.3)
Cianorte,3 (1 -- 5),Unsure,0.99 (0.9 -- 1.06),0 (-0.04 -- 0.02),-209.4 (29.9 -- -16.1)
Cidade Ocidental,18 (0 -- 54),Unsure,0.96 (0.83 -- 1.09),-0.01 (-0.05 -- 0.03),-67.6 (21.3 -- -13.7)
Cláudio,5 (0 -- 16),Unsure,1.04 (0.91 -- 1.16),0.01 (-0.03 -- 0.04),68.8 (16.3 -- -26.3)
Coaraci,14 (1 -- 40),Likely increasing,1.08 (1 -- 1.18),0.02 (-0.01 -- 0.08),37.5 (9 -- -76.8)
Coari,3 (0 -- 14),Unsure,0.93 (0.77 -- 1.1),-0.02 (-0.07 -- 0.03),-36.5 (27.4 -- -10.7)
Cocal do Sul,5 (1 -- 12),Unsure,1 (0.93 -- 1.08),0 (-0.03 -- 0.03),1148.2 (21.7 -- -20.6)
Cocalzinho de Goiás,13 (2 -- 25),Likely increasing,1.08 (1.01 -- 1.15),0.02 (0 -- 0.04),32.5 (17.5 -- 287.9)
Coelho Neto,1 (0 -- 3),Decreasing,0.88 (0.74 -- 0.99),-0.02 (-0.06 -- 0),-33.8 (-406.5 -- -12)
Colatina,18 (7 -- 31),Decreasing,0.95 (0.9 -- 0.99),-0.01 (-0.03 -- 0),-46.7 (-228.8 -- -23.8)
Colinas,8 (3 -- 14),Likely decreasing,0.98 (0.92 -- 1.03),-0.01 (-0.02 -- 0.01),-124.7 (77.3 -- -34.7)
Colinas do Tocantins,79 (0 -- 198),Likely increasing,1.06 (0.98 -- 1.19),0.02 (-0.01 -- 0.05),40.4 (14.3 -- -88.3)
Colméia,4 (0 -- 11),Unsure,1.03 (0.92 -- 1.15),0.01 (-0.02 -- 0.04),90.5 (17.3 -- -31.4)
Colombo,27 (13 -- 45),Likely decreasing,0.98 (0.94 -- 1.02),0 (-0.02 -- 0.01),-156 (98 -- -43.1)
Conceição da Barra,2 (0 -- 4),Unsure,0.98 (0.89 -- 1.05),-0.01 (-0.03 -- 0.01),-113.5 (49.9 -- -20.8)
Conceição da Feira,1 (0 -- 3),Likely decreasing,0.94 (0.82 -- 1.04),-0.02 (-0.07 -- 0.02),-41.1 (44.7 -- -9.4)
Conceição das Alagoas,3 (0 -- 5),Likely decreasing,0.93 (0.86 -- 1.02),-0.02 (-0.04 -- 0),-37.3 (147.1 -- -17.9)
Conceição de Macabu,5 (0 -- 18),Unsure,1 (0.86 -- 1.11),0 (-0.04 -- 0.05),662.1 (12.9 -- -16.5)
Conceição do Almeida,2 (0 -- 5),Decreasing,0.89 (0.78 -- 0.99),-0.02 (-0.07 -- 0),-32.6 (421.4 -- -10)
Conceição do Araguaia,41 (0 -- 233),Likely increasing,1.11 (0.96 -- 1.28),0.04 (-0.06 -- 0.22),17.8 (3.1 -- -12)
Conceição do Coité,25 (0 -- 52),Unsure,0.99 (0.92 -- 1.07),0 (-0.04 -- 0.03),-214.9 (21.9 -- -17.9)
Conceição do Jacuípe,2 (0 -- 4),Likely decreasing,0.95 (0.84 -- 1.02),-0.02 (-0.07 -- 0.01),-42.9 (80.4 -- -10.5)
Conceição do Mato Dentro,1 (0 -- 3),Decreasing,0.91 (0.84 -- 0.99),-0.03 (-0.04 -- 0),-27 (-8403.4 -- -15.9)
Conchal,2 (0 -- 5),Likely decreasing,0.92 (0.85 -- 1),-0.03 (-0.07 -- 0),-26.9 (822.6 -- -9.4)
Concórdia,19 (0 -- 47),Unsure,1.01 (0.9 -- 1.09),0 (-0.04 -- 0.04),302.2 (19 -- -19.4)
Condado,20 (5 -- 39),Increasing,1.09 (1.03 -- 1.15),0.02 (0.01 -- 0.04),29.5 (17.2 -- 104.4)
Conde,2 (1 -- 3),Decreasing,0.98 (0.95 -- 1),-0.01 (-0.02 -- 0),-115.5 (639.1 -- -35.7)
Congonhas,26 (0 -- 110),Likely increasing,1.1 (0.99 -- 1.2),0.03 (-0.02 -- 0.14),23.1 (4.9 -- -32.3)
Conselheiro Lafaiete,8 (1 -- 19),Unsure,1.02 (0.95 -- 1.11),0.01 (-0.04 -- 0.09),78 (7.5 -- -18.6)
Conselheiro Pena,4 (0 -- 13),Likely increasing,1.04 (0.95 -- 1.12),0.01 (-0.04 -- 0.1),48.4 (6.8 -- -18.4)
Contagem,89 (0 -- 676),Unsure,0.99 (0.77 -- 1.2),0 (-0.06 -- 0.06),-413.2 (11.5 -- -10.9)
Cordeiro,10 (0 -- 70),Increasing,1.14 (1 -- 1.27),0.05 (-0.09 -- 0.91),12.7 (0.8 -- -7.6)
Cordeirópolis,9 (3 -- 16),Likely decreasing,0.96 (0.91 -- 1.02),-0.01 (-0.03 -- 0.01),-71.1 (123.9 -- -26.9)
Coreaú,3 (0 -- 5),Decreasing,0.94 (0.89 -- 1),-0.03 (-0.07 -- 0),-21.1 (-45500.9 -- -10.1)
