Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Cascavel,29 (26 -- 33),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.06 -- -0.04),-14.7 (-18.4 -- -12.1)
Casimiro de Abreu,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),2586.7 (41.5 -- -63.8)
Castanhal,34 (30 -- 40),Unsure,1.4 (1.3 -- 1.4),0.09 (0.07 -- 0.13),7.4 (5.4 -- 9.4)
Castelo,269714 (137722 -- 540218),Unsure,6.4 (4.9 -- 7.8),1.02 (0.56 -- 4.8),0.7 (0.1 -- 1.2)
Castro,19 (13 -- 29),Unsure,1 (0.9 -- 1.1),0.01 (-0.02 -- 0.04),68.7 (18.7 -- -43.4)
Catalão,8 (7 -- 10),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.01),20124.7 (48 -- -65.3)
Catanduva,1 (1 -- 2),Unsure,0.8 (0.7 -- 0.9),-0.06 (-0.07 -- -0.04),-11.9 (-16 -- -10)
Catu,3 (3 -- 4),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-58.3 (183.3 -- -28.8)
Caucaia,17 (15 -- 18),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),-2498 (75.1 -- -64.5)
Caxias,2 (2 -- 3),Unsure,0.6 (0.6 -- 0.7),-0.11 (-0.12 -- -0.09),-6.4 (-7.8 -- -5.5)
Caxias do Sul,169 (153 -- 186),Unsure,1 (1 -- 1.1),0.01 (0 -- 0.02),60.8 (30.5 -- 1119.2)
Caçador,39 (33 -- 46),Unsure,1.4 (1.3 -- 1.5),0.11 (0.08 -- 0.15),6.5 (4.7 -- 8.3)
Caçapava,2 (2 -- 3),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-79.6 (87.1 -- -33)
Ceres,2 (2 -- 3),Unsure,0.9 (0.8 -- 1),-0.03 (-0.05 -- -0.01),-21.4 (-82.9 -- -13.3)
Chapadinha,0 (0 -- 1),Unsure,1 (0.9 -- 1.1),-0.01 (-0.02 -- 0.02),-126.9 (42.3 -- -31.9)
Chapadão do Sul,16 (12 -- 21),Unsure,1.2 (1.1 -- 1.3),0.06 (0.04 -- 0.09),11.4 (7.7 -- 18.7)
Chapecó,301 (262 -- 347),Unsure,1.4 (1.3 -- 1.5),0.1 (0.08 -- 0.14),7 (5.1 -- 8.6)
Charqueadas,11 (10 -- 13),Unsure,1.1 (1 -- 1.1),0.02 (0.01 -- 0.04),29.2 (15.7 -- 80.9)
Cianorte,40 (34 -- 47),Unsure,1.5 (1.3 -- 1.6),0.12 (0.09 -- 0.17),5.8 (4.2 -- 7.5)
Cidade Ocidental,41 (34 -- 50),Unsure,1.4 (1.2 -- 1.5),0.09 (0.07 -- 0.13),7.4 (5.2 -- 9.8)
Coari,5 (5 -- 6),Unsure,0.7 (0.7 -- 0.8),-0.08 (-0.1 -- -0.07),-8.5 (-10.3 -- -7.2)
Coelho Neto,0 (0 -- 1),Unsure,1 (1 -- 1.2),0.01 (-0.01 -- 0.05),66.8 (13 -- -65.8)
Colatina,3610434 (1872776 -- 7863543),Unsure,8.4 (6.4 -- 10.3),1.44 (0.69 -- 9.68),0.5 (0.1 -- 1)
Colinas,1 (1 -- 2),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),-447.5 (65.7 -- -64.8)
Colinas do Tocantins,4 (4 -- 5),Unsure,0.6 (0.5 -- 0.7),-0.13 (-0.15 -- -0.1),-5.5 (-6.9 -- -4.7)
Colombo,2 (2 -- 3),Unsure,0.4 (0.3 -- 0.5),-0.18 (-0.22 -- -0.13),-3.8 (-5.2 -- -3.1)
Conceição das Alagoas,0 (0 -- 1),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.04),196.5 (18.2 -- -27.2)
Conceição do Araguaia,5 (5 -- 6),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-110 (67.5 -- -35.2)
Conceição do Coité,19 (16 -- 22),Unsure,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.02),-18.5 (-28.2 -- -13.6)
Concórdia,32 (29 -- 36),Unsure,1.1 (1.1 -- 1.2),0.03 (0.02 -- 0.04),24 (17.5 -- 37.5)
Concórdia do Pará,0 (0 -- 1),Unsure,0.9 (0.7 -- 1),-0.04 (-0.06 -- -0.01),-16.3 (-62 -- -11.1)
Congonhas,10 (8 -- 11),Unsure,1 (0.9 -- 1.1),0 (-0.01 -- 0.02),1340.3 (42.4 -- -48.5)
Conselheiro Lafaiete,31 (27 -- 37),Unsure,1.2 (1.2 -- 1.3),0.07 (0.05 -- 0.09),10.5 (7.6 -- 14.1)
Contagem,87 (77 -- 98),Unsure,1.3 (1.2 -- 1.3),0.07 (0.05 -- 0.09),10.3 (7.5 -- 13)
Cordeirópolis,0 (0 -- 1),Unsure,0.5 (0.5 -- 0.6),-0.13 (-0.16 -- -0.11),-5.2 (-6.4 -- -4.3)
Coreaú,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),1538.4 (37.4 -- -68.7)
Coroatá,127 (112 -- 144),Unsure,2.1 (1.8 -- 2.4),0.28 (0.21 -- 0.47),2.5 (1.5 -- 3.4)
Coronel Fabriciano,42 (32 -- 54),Unsure,1.1 (1 -- 1.2),0.03 (0.01 -- 0.05),24.9 (13.3 -- 97.4)
Corumbá,16 (15 -- 18),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-56.7 (9368.3 -- -29.8)
Coruripe,3 (2 -- 3),Unsure,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.03),-16.5 (-22.7 -- -12.9)
Cosmópolis,2 (2 -- 3),Unsure,0.8 (0.7 -- 0.9),-0.06 (-0.08 -- -0.05),-10.9 (-14.2 -- -9.2)
Cotia,13 (12 -- 15),Unsure,0.9 (0.8 -- 0.9),-0.03 (-0.04 -- -0.03),-20.2 (-27.6 -- -16.1)
Crateús,0 (0 -- 1),Unsure,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-35.3 (-248.8 -- -21.8)
Crato,96 (85 -- 107),Unsure,1.6 (1.5 -- 1.7),0.16 (0.13 -- 0.22),4.4 (3.1 -- 5.5)
Criciúma,224 (206 -- 245),Unsure,1.1 (1.1 -- 1.2),0.03 (0.03 -- 0.05),19.9 (15.3 -- 27.1)
Cruz Alta,9 (7 -- 9),Unsure,0.8 (0.8 -- 0.9),-0.04 (-0.06 -- -0.03),-16.2 (-21.8 -- -12.5)
Cruzeiro do Sul,4 (3 -- 4),Unsure,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.03),-17.2 (-24.2 -- -13.5)
Cubatão,493 (427 -- 546),Unsure,2.3 (1.9 -- 2.6),0.3 (0.23 -- 0.59),2.3 (1.2 -- 3)
Cuiabá,157784 (95440 -- 270549),Unsure,6.9 (5.2 -- 8.4),1.14 (0.59 -- 6.87),0.6 (0.1 -- 1.2)
Curionópolis,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),1340.7 (43.6 -- -82.6)
Curitiba,38 (35 -- 41),Unsure,0.7 (0.6 -- 0.7),-0.09 (-0.11 -- -0.08),-7.4 (-8.7 -- -6.5)
Curuçá,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.01),9040.5 (46.6 -- -60.7)
Curvelo,12 (10 -- 13),Unsure,1.2 (1.2 -- 1.3),0.06 (0.05 -- 0.09),11.1 (8 -- 15.1)
Delmiro Gouveia,2 (2 -- 3),Unsure,1 (1 -- 1.1),0.01 (0 -- 0.02),62.8 (29.4 -- -573.8)
Demerval Lobão,1 (1 -- 2),Unsure,0.7 (0.6 -- 0.8),-0.09 (-0.11 -- -0.08),-7.5 (-9 -- -6.4)
Diadema,19 (18 -- 21),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.06 -- -0.04),-13.4 (-16.6 -- -11.4)
Dias d'Ávila,1 (1 -- 2),Unsure,0.8 (0.7 -- 0.9),-0.06 (-0.08 -- -0.05),-10.8 (-14.6 -- -9.1)
Divinópolis,25 (22 -- 29),Unsure,1.2 (1.1 -- 1.2),0.05 (0.03 -- 0.06),14.8 (11 -- 20.1)
Dois Vizinhos,58 (50 -- 66),Unsure,1.4 (1.3 -- 1.6),0.12 (0.09 -- 0.16),5.9 (4.3 -- 7.4)
Dom Eliseu,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),1424.7 (34.1 -- -56.5)
Domingos Martins,163344 (81709 -- 351930),Unsure,5.9 (4.5 -- 7.2),1.01 (0.55 -- 4.07),0.7 (0.2 -- 1.2)
Dourados,17 (16 -- 19),Unsure,0.7 (0.7 -- 0.8),-0.08 (-0.09 -- -0.07),-8.9 (-10.5 -- -7.6)
Dracena,0 (0 -- 1),Unsure,0.6 (0.6 -- 0.7),-0.1 (-0.12 -- -0.08),-6.8 (-8.2 -- -5.6)
Duque de Caxias,303663 (254497 -- 330168),Unsure,6.1 (4.7 -- 7.4),1.03 (0.56 -- 5.14),0.7 (0.1 -- 1.2)
Ecoporanga,120524 (54112 -- 189086),Unsure,5.4 (4.2 -- 6.6),0.93 (0.52 -- 3.55),0.7 (0.2 -- 1.3)
Eirunepé,1 (1 -- 2),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-158.4 (93.1 -- -42.6)
Eldorado do Sul,3 (2 -- 3),Unsure,0.7 (0.6 -- 0.7),-0.1 (-0.12 -- -0.08),-7.1 (-8.7 -- -5.8)
Embu das Artes,4 (4 -- 5),Unsure,0.7 (0.7 -- 0.8),-0.07 (-0.09 -- -0.06),-9.4 (-11.1 -- -8.1)
Embu-Guaçu,2 (2 -- 3),Unsure,0.8 (0.8 -- 0.9),-0.04 (-0.05 -- -0.03),-15.7 (-21.3 -- -12.8)
Erechim,145 (108 -- 189),Unsure,1.2 (1.1 -- 1.3),0.06 (0.03 -- 0.09),11.9 (7.5 -- 20.5)
Esperantina,0 (0 -- 1),Unsure,1 (0.9 -- 1),0 (-0.01 -- 0.01),-169 (98.9 -- -49.7)
Espírito Santo do Pinhal,0 (0 -- 1),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-149.3 (52.1 -- -39.7)
Esteio,56 (48 -- 64),Unsure,1.3 (1.2 -- 1.4),0.08 (0.07 -- 0.11),8.4 (6.4 -- 10.6)
Estreito,0 (0 -- 1),Unsure,0.7 (0.6 -- 0.9),-0.08 (-0.1 -- -0.04),-9.2 (-15.7 -- -7.2)
Estância,7 (7 -- 8),Unsure,1.4 (1.3 -- 1.5),0.11 (0.09 -- 0.16),6.1 (4.2 -- 7.7)
Estância Velha,8 (6 -- 11),Unsure,1.6 (1.4 -- 1.8),0.16 (0.12 -- 0.23),4.4 (3 -- 5.7)
Eunápolis,19 (17 -- 20),Unsure,1.1 (1.1 -- 1.2),0.04 (0.03 -- 0.05),18.7 (13.9 -- 25.6)
Eusébio,12 (10 -- 13),Unsure,1.1 (1 -- 1.1),0.01 (0 -- 0.03),48.9 (25.2 -- 207.7)
Extrema,10 (8 -- 11),Unsure,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.02),-19.7 (-33.4 -- -14.6)
Farias Brito,2 (2 -- 3),Unsure,1.1 (1 -- 1.2),0.03 (0.01 -- 0.04),24.5 (17.1 -- 46.5)
Farroupilha,2 (2 -- 3),Unsure,0.6 (0.5 -- 0.6),-0.13 (-0.16 -- -0.11),-5.3 (-6.6 -- -4.5)
Fazenda Rio Grande,64 (57 -- 72),Unsure,1.2 (1.1 -- 1.2),0.05 (0.04 -- 0.07),13.6 (10.2 -- 17.8)
Feijó,4 (3 -- 4),Unsure,1.3 (1.2 -- 1.3),0.07 (0.05 -- 0.12),9.2 (5.7 -- 13.3)
Feira Nova do Maranhão,20 (17 -- 23),Unsure,1.5 (1.4 -- 1.7),0.14 (0.11 -- 0.2),5 (3.5 -- 6.5)
Feira de Santana,109 (100 -- 120),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),-338 (110.5 -- -64.5)
Fernandópolis,10 (9 -- 12),Unsure,0.8 (0.7 -- 0.8),-0.07 (-0.08 -- -0.06),-10 (-11.9 -- -8.5)
Ferraz de Vasconcelos,0 (0 -- 1),Unsure,0.6 (0.5 -- 0.7),-0.12 (-0.15 -- -0.09),-5.6 (-7.4 -- -4.7)
Floriano,32 (28 -- 35),Unsure,1.2 (1.1 -- 1.2),0.05 (0.04 -- 0.06),14.1 (10.9 -- 18.5)
Florianópolis,383 (341 -- 438),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),-231883.1 (65 -- -53)
Formiga,63 (53 -- 74),Unsure,1.8 (1.5 -- 1.9),0.19 (0.15 -- 0.3),3.6 (2.3 -- 4.7)
Formosa,457 (366 -- 540),Unsure,2.1 (1.8 -- 2.4),0.27 (0.2 -- 0.47),2.6 (1.5 -- 3.4)
Formoso do Araguaia,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),1923.5 (40.7 -- -55.6)
Forquilhinha,54 (48 -- 61),Unsure,1.6 (1.4 -- 1.7),0.14 (0.11 -- 0.2),4.9 (3.5 -- 6.1)
Fortaleza,519 (482 -- 563),Unsure,0.9 (0.9 -- 0.9),-0.02 (-0.03 -- -0.02),-28.7 (-41.2 -- -21.5)
Foz do Iguaçu,95 (84 -- 107),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.06 -- -0.04),-13.8 (-17.8 -- -11.1)
Franca,2 (2 -- 3),Unsure,0.5 (0.4 -- 0.6),-0.16 (-0.2 -- -0.13),-4.2 (-5.5 -- -3.4)
Francisco Beltrão,94 (84 -- 107),Unsure,1.2 (1.2 -- 1.3),0.07 (0.05 -- 0.09),10.4 (7.8 -- 13.5)
Francisco Morato,8 (8 -- 9),Unsure,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-34.8 (-71.7 -- -23.1)
Franco da Rocha,7 (7 -- 8),Unsure,0.8 (0.7 -- 0.8),-0.06 (-0.07 -- -0.05),-10.9 (-13.2 -- -9.3)
Frecheirinha,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),1579 (39.9 -- -60.2)
Frutal,4 (3 -- 6),Unsure,1.1 (1 -- 1.2),0.03 (0.01 -- 0.06),20.7 (11.1 -- 51.4)
Gandu,0 (0 -- 1),Unsure,0.9 (0.8 -- 1),-0.03 (-0.05 -- -0.01),-20.9 (-64.1 -- -14.3)
Garanhuns,4 (4 -- 5),Unsure,0.7 (0.7 -- 0.8),-0.08 (-0.09 -- -0.07),-8.8 (-10.5 -- -7.5)
Garibaldi,6 (6 -- 7),Unsure,1.1 (1 -- 1.1),0.01 (0 -- 0.03),46.6 (24.6 -- 268)
Gaspar,67 (58 -- 80),Unsure,1.2 (1.1 -- 1.2),0.05 (0.03 -- 0.06),15.1 (10.7 -- 22.5)
Girau do Ponciano,1 (0 -- 1),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-95.8 (114.8 -- -34.8)
Goiana,4 (4 -- 5),Unsure,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),59 (25.7 -- -115.1)
Goianira,4 (3 -- 5),Unsure,0.4 (0.3 -- 0.5),-0.18 (-0.22 -- -0.13),-3.9 (-5.3 -- -3.1)
Goianésia,5 (4 -- 7),Unsure,0.6 (0.5 -- 0.7),-0.12 (-0.14 -- -0.09),-5.9 (-7.4 -- -4.9)
Goiatuba,6 (5 -- 8),Unsure,1 (1 -- 1.1),0.01 (0 -- 0.03),56.6 (25.2 -- -200.1)
Goiânia,204 (189 -- 224),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-68.2 (-438.2 -- -38)
Governador Celso Ramos,23 (19 -- 27),Unsure,1.2 (1.1 -- 1.3),0.05 (0.04 -- 0.08),12.7 (9 -- 18.7)
Governador Valadares,71 (63 -- 81),Unsure,1.2 (1.1 -- 1.2),0.05 (0.03 -- 0.06),15.3 (11.3 -- 21.7)
Grajaú,0 (0 -- 1),Unsure,0.8 (0.7 -- 0.9),-0.06 (-0.07 -- -0.04),-12.1 (-18.5 -- -9.9)
Gramado,8 (7 -- 10),Unsure,0.8 (0.7 -- 0.9),-0.05 (-0.07 -- -0.04),-12.6 (-17.5 -- -10.1)
Granja,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),721.8 (28.8 -- -50.5)
Gravataí,78 (70 -- 88),Unsure,1.1 (1 -- 1.1),0.01 (0 -- 0.03),49.5 (27.4 -- 448.3)
Guabiruba,46 (33 -- 61),Unsure,1.3 (1.2 -- 1.5),0.09 (0.07 -- 0.13),7.5 (5.2 -- 10.5)
Guajará-Mirim,0 (0 -- 1),Unsure,0.9 (0.8 -- 1),-0.03 (-0.04 -- -0.01),-26 (-80 -- -16.8)
Guanambi,5 (4 -- 5),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.07 -- -0.04),-12.7 (-15.7 -- -10.6)
Guapiaçu,0 (0 -- 1),Unsure,0.5 (0.5 -- 0.6),-0.14 (-0.17 -- -0.11),-4.9 (-6.1 -- -4.1)
Guapimirim,304 (267 -- 345),Unsure,2.3 (1.9 -- 2.6),0.31 (0.23 -- 0.59),2.2 (1.2 -- 3)
Guaporé,9 (8 -- 11),Unsure,1.4 (1.3 -- 1.5),0.1 (0.08 -- 0.13),7.1 (5.2 -- 8.8)
Guarabira,50 (45 -- 56),Unsure,1.6 (1.4 -- 1.7),0.15 (0.12 -- 0.21),4.7 (3.2 -- 5.8)
Guaramirim,66 (57 -- 76),Unsure,1.6 (1.4 -- 1.7),0.15 (0.12 -- 0.22),4.7 (3.2 -- 5.9)
Guarapari,1608140 (831969 -- 3212032),Unsure,7.8 (6 -- 9.5),1.27 (0.65 -- 7.05),0.5 (0.1 -- 1.1)
Guarapuava,84 (75 -- 95),Unsure,1.1 (1 -- 1.1),0.02 (0.01 -- 0.04),30.2 (19.6 -- 61.5)
Guaratinguetá,2 (2 -- 3),Unsure,0.7 (0.6 -- 0.8),-0.08 (-0.1 -- -0.07),-8.4 (-10.1 -- -7.2)
Guaratuba,3 (3 -- 4),Unsure,0.9 (0.8 -- 0.9),-0.03 (-0.05 -- -0.02),-20 (-39.3 -- -14.3)
Guaraí,1 (1 -- 2),Unsure,0.8 (0.7 -- 0.9),-0.07 (-0.08 -- -0.05),-10.1 (-14 -- -8.4)
Guareí,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),1846.8 (38.2 -- -54.8)
Guariba,1 (1 -- 2),Unsure,0.8 (0.7 -- 0.9),-0.06 (-0.07 -- -0.04),-12.1 (-17.1 -- -9.6)
Guarujá,4 (4 -- 5),Unsure,0.6 (0.6 -- 0.7),-0.11 (-0.13 -- -0.09),-6.2 (-7.5 -- -5.4)
Guarulhos,177 (164 -- 189),Unsure,1.1 (1 -- 1.1),0.02 (0.01 -- 0.03),33.9 (23.7 -- 51.6)
Guaxupé,13 (11 -- 16),Unsure,1.4 (1.3 -- 1.5),0.1 (0.08 -- 0.13),7.2 (5.2 -- 9.1)
Guaíba,18 (15 -- 21),Unsure,1.1 (1 -- 1.2),0.03 (0.01 -- 0.05),22.9 (14.4 -- 52.9)
Guaíra,0 (0 -- 1),Unsure,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-49.2 (113 -- -25.6)
Gurupi,138 (122 -- 158),Unsure,1.7 (1.6 -- 1.9),0.19 (0.15 -- 0.29),3.7 (2.4 -- 4.6)
Hidrolândia,0 (0 -- 1),Unsure,0.5 (0.5 -- 0.6),-0.14 (-0.18 -- -0.11),-5.1 (-6.3 -- -3.9)
Horizonte,5 (4 -- 5),Unsure,1.2 (1.2 -- 1.3),0.06 (0.05 -- 0.09),10.7 (7.7 -- 14.3)
Hortolândia,22 (20 -- 25),Unsure,1.1 (1 -- 1.1),0.02 (0.01 -- 0.03),36.3 (20.6 -- 83.4)
Humaitá,11 (9 -- 12),Unsure,0.9 (0.8 -- 0.9),-0.03 (-0.04 -- -0.02),-21.7 (-30.9 -- -16.4)
Humberto de Campos,0 (0 -- 1),Unsure,0.9 (0.8 -- 1),-0.04 (-0.05 -- -0.01),-18.4 (-53.1 -- -13.2)
Ibiporã,5 (4 -- 5),Unsure,0.9 (0.9 -- 1),-0.02 (-0.04 -- -0.01),-28.1 (-60.4 -- -17.2)
Ibirataia,0 (0 -- 1),Unsure,0.8 (0.7 -- 0.9),-0.06 (-0.07 -- -0.04),-11.8 (-18.8 -- -9.3)
Ibirité,3 (2 -- 3),Unsure,0.3 (0.3 -- 0.5),-0.2 (-0.26 -- -0.14),-3.4 (-4.8 -- -2.7)
Ibirubá,0 (0 -- 1),Unsure,0.7 (0.7 -- 0.8),-0.08 (-0.09 -- -0.06),-8.7 (-10.8 -- -7.5)
Ibitinga,3 (3 -- 4),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-50.3 (-2097.2 -- -29.4)
Icó,10 (8 -- 11),Unsure,0.9 (0.9 -- 1),-0.03 (-0.04 -- -0.01),-26.3 (-55.7 -- -17.1)
Igarapé-Miri,0 (0 -- 1),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),1057.5 (31.4 -- -41.1)
Igrejinha,16 (13 -- 18),Unsure,1.2 (1.1 -- 1.2),0.04 (0.03 -- 0.06),16.4 (11.2 -- 25.5)
Iguatu,4 (4 -- 5),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-57 (-6560.1 -- -30.9)
Ijuí,57 (51 -- 64),Unsure,1.3 (1.2 -- 1.3),0.07 (0.05 -- 0.09),10.3 (7.7 -- 13)
Ilhabela,18 (15 -- 22),Unsure,1.1 (1 -- 1.1),0.02 (0 -- 0.04),43.7 (19.3 -- -1961.1)
Ilhéus,75 (68 -- 81),Unsure,1.6 (1.4 -- 1.7),0.15 (0.12 -- 0.21),4.8 (3.3 -- 5.9)
Imbituba,34 (29 -- 40),Unsure,1.1 (1.1 -- 1.2),0.03 (0.02 -- 0.05),20.4 (14.5 -- 39)
Imperatriz,4 (4 -- 5),Unsure,0.9 (0.9 -- 1),-0.03 (-0.04 -- -0.02),-24.4 (-43 -- -18.6)
Indaial,60 (52 -- 68),Unsure,1.1 (1.1 -- 1.2),0.03 (0.02 -- 0.05),21.7 (14.9 -- 37)
Indaiatuba,7 (6 -- 8),Unsure,0.4 (0.4 -- 0.5),-0.17 (-0.21 -- -0.13),-4.1 (-5.5 -- -3.3)
Ingá,10 (9 -- 12),Unsure,1.3 (1.2 -- 1.4),0.09 (0.07 -- 0.12),8 (5.8 -- 9.9)
Inhumas,0 (0 -- 1),Unsure,0.7 (0.6 -- 0.9),-0.09 (-0.11 -- -0.05),-7.9 (-13.9 -- -6.2)
Ipatinga,178 (157 -- 201),Unsure,1.3 (1.2 -- 1.3),0.07 (0.06 -- 0.1),9.8 (7.3 -- 12.6)
Ipiaú,1 (1 -- 2),Unsure,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.02),-19.1 (-31.5 -- -14.2)
Ipixuna,3 (2 -- 3),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.06 -- -0.03),-15 (-25.8 -- -11.2)
Iporá,2 (2 -- 3),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),2538.6 (43.1 -- -65.9)
Ipu,3 (2 -- 3),Unsure,0.9 (0.8 -- 1),-0.03 (-0.04 -- -0.01),-23.4 (-47.4 -- -16.8)
Ipueiras,1 (1 -- 2),Unsure,0.9 (0.8 -- 1),-0.03 (-0.04 -- -0.01),-23.6 (-59.5 -- -15.6)
Iracemápolis,0 (0 -- 1),Unsure,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-56.7 (145.7 -- -27.5)
Iranduba,10 (9 -- 12),Unsure,0.9 (0.9 -- 1),-0.03 (-0.04 -- -0.01),-26.7 (-57.6 -- -18.6)
Irati,57 (51 -- 64),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-99.7 (292.5 -- -33.8)
Irecê,104 (93 -- 115),Unsure,1.4 (1.3 -- 1.5),0.12 (0.09 -- 0.16),6 (4.4 -- 7.4)
Itabaiana,7 (6 -- 7),Unsure,1.3 (1.2 -- 1.4),0.08 (0.06 -- 0.1),8.9 (6.7 -- 11.4)
Itabaianinha,0 (0 -- 1),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-101.2 (74 -- -33.3)
Itaberaba,1 (1 -- 2),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),178.2 (39.5 -- -81.6)
Itaberaí,0 (0 -- 1),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.06 -- -0.03),-15.3 (-24.1 -- -12)
Itabira,23 (19 -- 26),Unsure,0.9 (0.9 -- 1),-0.01 (-0.03 -- 0),-47.3 (1011.5 -- -23.6)
Itabirito,14 (12 -- 17),Unsure,1.1 (1.1 -- 1.2),0.04 (0.02 -- 0.06),18.4 (11.9 -- 31.8)
Itaboraí,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),1885.9 (43.4 -- -68.2)
Itabuna,27 (25 -- 30),Unsure,1 (1 -- 1.1),0.01 (0 -- 0.02),65.6 (37.8 -- 225.2)
Itacoatiara,20 (18 -- 22),Unsure,1.2 (1.2 -- 1.3),0.06 (0.05 -- 0.08),10.8 (8.4 -- 13.6)
Itaguaí,40 (36 -- 45),Unsure,1.5 (1.4 -- 1.6),0.12 (0.1 -- 0.18),5.6 (3.9 -- 6.9)
Itaituba,6 (6 -- 8),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-59.5 (177.2 -- -27.9)
Itajaí,239 (218 -- 262),Unsure,1.4 (1.3 -- 1.5),0.1 (0.09 -- 0.14),6.6 (4.8 -- 8.1)
Itajubá,4 (4 -- 5),Unsure,1 (1 -- 1.1),0.01 (0 -- 0.03),57.5 (23.7 -- -313.3)
Itajuípe,4 (4 -- 5),Unsure,1.3 (1.2 -- 1.3),0.07 (0.05 -- 0.1),10 (7.1 -- 13.2)
Itamaraju,3 (3 -- 4),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.06 -- -0.04),-14 (-18 -- -11.4)
Itanhaém,10 (9 -- 12),Unsure,0.9 (0.9 -- 1),-0.03 (-0.04 -- -0.01),-27.1 (-48.4 -- -19.2)
Itapajé,91 (78 -- 102),Unsure,2.7 (2.3 -- 3.1),0.39 (0.28 -- 0.87),1.8 (0.8 -- 2.5)
Itapecerica da Serra,5 (5 -- 6),Unsure,0.8 (0.7 -- 0.8),-0.06 (-0.07 -- -0.05),-11.5 (-13.5 -- -9.9)
Itapecuru Mirim,1 (1 -- 2),Unsure,1.1 (1 -- 1.1),0.02 (0 -- 0.04),34 (18.3 -- 146.3)
Itapema,85 (76 -- 97),Unsure,1.2 (1.1 -- 1.2),0.05 (0.03 -- 0.06),14.8 (10.7 -- 21.9)
Itapemirim,44943 (25711 -- 80205),Unsure,5.3 (4.2 -- 6.5),0.88 (0.5 -- 3.2),0.8 (0.2 -- 1.4)
Itaperuna,56 (48 -- 65),Unsure,1.5 (1.3 -- 1.6),0.12 (0.1 -- 0.17),5.7 (4 -- 7.2)
Itaperuçu,1 (1 -- 2),Unsure,0.7 (0.7 -- 0.8),-0.07 (-0.1 -- -0.05),-9.3 (-13.2 -- -7.3)
Itapetinga,1 (1 -- 2),Unsure,0.6 (0.6 -- 0.7),-0.11 (-0.13 -- -0.08),-6.6 (-8.4 -- -5.3)
Itapetininga,10 (9 -- 11),Unsure,0.8 (0.7 -- 0.8),-0.06 (-0.08 -- -0.05),-11 (-13.6 -- -9.2)
